County,License Number,Establishment Type,Entity Name,DBA Name,City,Zip Code,Georeference,Address,Normalized DBA Name,Is Chain Store,Is Grocery Store,Google Maps Link,Latitude,Longitude,Neighborhood
QUEENS,635334,ABC,HILLSIDE K FOOD LLC,FOODTOWN 590,HOLLIS,11423,POINT (-73.76183734 40.720555568),202-15 HILLSIDE AVE,foodtown,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FOODTOWN+590+202-15+HILLSIDE+AVE+HOLLIS+,40.72055557,-73.76183734,Holliswood
NEW YORK,725427,AC,RUSHIKA INC,SOHO DELI & GROCERY,NEW YORK,10002,POINT (-73.992236077 40.722495183),15 STANTON STREET,soho deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=SOHO+DELI+&+GROCERY+15+STANTON+STREET+NEW+YORK+,40.72249518,-73.99223608,Lower East Side
KINGS,758032,AC,ISH DELI GROCERY CORP,ISH DELI GROCERY,BROOKLYN,11207,POINT (-73.896347775 40.658045304),1789 LINDEN BLVD,ish deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=ISH+DELI+GROCERY+1789+LINDEN+BLVD+BROOKLYN+,40.6580453,-73.89634778,East New York
QUEENS,635910,ABC,MOTHER FOOD CORP,FOODTOWN SUPERMARKET,JAMAICA,11432,POINT (-73.786585663 40.708072107),173-09 JAMAICA AVE,foodtown supermarket,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FOODTOWN+SUPERMARKET+173-09+JAMAICA+AVE+JAMAICA+,40.70807211,-73.78658566,Jamaica
RICHMOND,640596,AC,ISLAND FOOD MARKET INC,ISLAND FOOD MARKET,STATEN ISLAND,10304,POINT (-74.082562315 40.62379316),231 BROAD ST,island food market,No,Yes,https://www.google.com/maps/search/?api=1&query=ISLAND+FOOD+MARKET+231+BROAD+ST+STATEN+ISLAND+,40.62379316,-74.08256232,Staten Island
KINGS,761362,AC,ISLAND GROCERY & DELI LLC,ISLAND GROCERY & DELI,BROOKLYN,11203,POINT (-73.931534753 40.651817927),4823 CHURCH AVE,island grocery deli,No,Yes,https://www.google.com/maps/search/?api=1&query=ISLAND+GROCERY+&+DELI+4823+CHURCH+AVE+BROOKLYN+,40.65181793,-73.93153475,East Flatbush
BRONX,608943,AC,PALMA NUEVA FOODS CORP,FOODTOWN SUPERMARKET,BRONX,10469,POINT (-73.847713794 40.876735235),3471 BOSTON RD,foodtown supermarket,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FOODTOWN+SUPERMARKET+3471+BOSTON+RD+BRONX+,40.87673524,-73.84771379,Williamsbridge
QUEENS,636328,ABC,DYNASTY MEAT CORP,FRESH N SAVE,SUNNYSIDE,11104,POINT (-73.918373321 40.742845354),46-10 QUEENS BLVD,fresh n save,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FRESH+N+SAVE+46-10+QUEENS+BLVD+SUNNYSIDE+,40.74284535,-73.91837332,Sunnyside
RICHMOND,759503,AC,ISLAND MINI MARKET DELI INC,ISLAND MINI MARKET DELI,STATEN ISLAND,10303,POINT (-74.15707316 40.6262636),2031 FOREST AVE #4,island mini market deli,No,Yes,https://www.google.com/maps/search/?api=1&query=ISLAND+MINI+MARKET+DELI+2031+FOREST+AVE+#4+STATEN+ISLAND+,40.6262636,-74.15707316,Staten Island
KINGS,615851,AC,FRANKLIN AVENUE MEAT CORP,FOODTOWN OF CROWN HEIGHTS,BROOKLYN,11225,POINT (-73.958917257 40.66765348),905-13 FRANKLIN AVE,foodtown of crown heights,No,Yes,https://www.google.com/maps/search/?api=1&query=FOODTOWN+OF+CROWN+HEIGHTS+905-13+FRANKLIN+AVE+BROOKLYN+,40.66765348,-73.95891726,Crown Heights
KINGS,759924,AC,54 NOLL LLC,FOODTOWN OF NOLL STREET,BROOKLYN,11206,POINT (-73.93327207 40.700722644),54 NOLL STREET,foodtown of noll street,No,Yes,https://www.google.com/maps/search/?api=1&query=FOODTOWN+OF+NOLL+STREET+54+NOLL+STREET+BROOKLYN+,40.70072264,-73.93327207,Bushwick
NEW YORK,725440,AC,2258 FOOD CORP,2258 FOOD,NEW YORK,10035,POINT (-73.937034539 40.802345174),2258 3RD AVENUE,2258 food,No,Yes,https://www.google.com/maps/search/?api=1&query=2258+FOOD+2258+3RD+AVENUE+NEW+YORK+,40.80234517,-73.93703454,East Harlem
QUEENS,671079,AC,BARRERA LUIS A,ITHACA GROCERY&DELI,ELMHURST,11373,POINT (-73.883084922 40.746187596),40-08 ITHACA ST,ithaca grocerydeli,No,Yes,https://www.google.com/maps/search/?api=1&query=ITHACA+GROCERY&DELI+40-08+ITHACA+ST+ELMHURST+,40.7461876,-73.88308492,Elmhurst
QUEENS,631096,ABC,DYNASTY VI FOOD CORP,FRESH N SAVE,RIDGEWOOD,11385,POINT (-73.89785987 40.700421273),60-16 MYRTLE AVE,fresh n save,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FRESH+N+SAVE+60-16+MYRTLE+AVE+RIDGEWOOD+,40.70042127,-73.89785987,Ridgewood
QUEENS,630933,ABC,50-18 MEAT CORP,FRESH N SAVE,WOODSIDE,11377,POINT (-73.906015 40.745539),nan 50-18 SKILLMAN AVE,fresh n save,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FRESH+N+SAVE+nan+50-18+SKILLMAN+AVE+WOODSIDE+,40.745539,-73.906015,Woodside
BRONX,740015,AC,HALAL FOOD BAZAAR INC,ITTADI BAZAAR HALAL FOOD MARKET,BRONX,10462,POINT (-73.854643197 40.836249637),2111 STARLING AVENUE,ittadi bazaar halal food market,No,Yes,https://www.google.com/maps/search/?api=1&query=ITTADI+BAZAAR+HALAL+FOOD+MARKET+2111+STARLING+AVENUE+BRONX+,40.83624964,-73.8546432,Parkchester
KINGS,615217,A,FORCES OF NATURE OF NY INC,FORCES OF NATURE,BROOKLYN,11235,POINT (-73.953072221 40.587060475),1608 SHEEPSHEAD BAY RD,forces of nature,No,Yes,https://www.google.com/maps/search/?api=1&query=FORCES+OF+NATURE+1608+SHEEPSHEAD+BAY+RD+BROOKLYN+,40.58706048,-73.95307222,Sheepshead Bay
QUEENS,758382,AC,ITZELS TAQUERIA DELI CORP,ITZELS TAQUERIA DELI,RIDGEWOOD,11385,POINT (-73.907755964 40.697799037),853 WYCKOFF AVE,itzels taqueria deli,No,Yes,https://www.google.com/maps/search/?api=1&query=ITZELS+TAQUERIA+DELI+853+WYCKOFF+AVE+RIDGEWOOD+,40.69779904,-73.90775596,Ridgewood
QUEENS,758785,A,IVILUX GROCERY CORP,IVILUX GROCERY,ELMHURST,11373,POINT (-73.86788719 40.742010894),94-64 CORONA AVE,ivilux grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=IVILUX+GROCERY+94-64+CORONA+AVE+ELMHURST+,40.74201089,-73.86788719,Elmhurst
BRONX,606449,AC,IVOIRE AFRICAN MARKET INC,IVOIRE AFRICAN MARKET,BRONX,10459,POINT (-73.897657699 40.829725624),1339 PROSPECT AVE S1,ivoire african market,No,Yes,https://www.google.com/maps/search/?api=1&query=IVOIRE+AFRICAN+MARKET+1339+PROSPECT+AVE+S1+BRONX+,40.82972562,-73.8976577,Morrisania
BRONX,717610,A,IZZY GROCERY INC,IZZY GROCERY,BRONX,10467,POINT (-73.874485928 40.879342929),291 E GUN HILL RD,izzy grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=IZZY+GROCERY+291+E+GUN+HILL+RD+BRONX+,40.87934293,-73.87448593,Norwood
BRONX,609010,AC,E FLYING EAGLE CORP,IZZY'S GOURMET DELI,BRONX,10461,POINT (-73.832194616 40.847331854),3001 WESTCHESTER AVE,izzys gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=IZZY'S+GOURMET+DELI+3001+WESTCHESTER+AVE+BRONX+,40.84733185,-73.83219462,Pelham Bay
KINGS,762091,AC,J & B FRUIT MARKET CORP,J & B FRUIT MARKET,BROOKLYN,11223,POINT (-73.977259208 40.596412039),182 AVENUE U,j b fruit market,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+B+FRUIT+MARKET+182+AVENUE+U+BROOKLYN+,40.59641204,-73.97725921,Gravesend
KINGS,752375,AC,J & C DELI FOOD NY CORP,J & C DELI FOOD NY,BROOKLYN,11207,POINT (-73.912880241 40.686730733),1293 BUSHWICK AVE,j c deli food ny,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+C+DELI+FOOD+NY+1293+BUSHWICK+AVE+BROOKLYN+,40.68673073,-73.91288024,Bushwick
KINGS,748316,AC,J & C DELI GROCERY CORP,J & C DELI GROCERY,BROOKLYN,11207,POINT (-73.912880241 40.686730733),1293 BUSHWICK AVE,j c deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+C+DELI+GROCERY+1293+BUSHWICK+AVE+BROOKLYN+,40.68673073,-73.91288024,Bushwick
BRONX,720877,AC,FORDHAM FRUITS & VEGTABLES INC,FORDHAM FRUITS & VEGTABLES,BRONX,10468,POINT (-73.898482646 40.861869133),2450 CRESTON AVE,fordham fruits vegtables,No,Yes,https://www.google.com/maps/search/?api=1&query=FORDHAM+FRUITS+&+VEGTABLES+2450+CRESTON+AVE+BRONX+,40.86186913,-73.89848265,Fordham Heights
BRONX,718908,AC,7 H GROUP INC.,J & E DELI GROCERY,BRONX,10456,POINT (-73.907960231 40.82644302),3321 3RD AVENUE,j e deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+E+DELI+GROCERY+3321+3RD+AVENUE+BRONX+,40.82644302,-73.90796023,Morrisania
KINGS,740362,AC,J & G GOURMET DELI CORP,J & G GOURMET DELI,BROOKLYN,11206,POINT (-73.93963075 40.708341669),232 MESEROLE STREET,j g gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+G+GOURMET+DELI+232+MESEROLE+STREET+BROOKLYN+,40.70834167,-73.93963075,Williamsburg
RICHMOND,706056,AC,FOREST SUPERETTE INC,FOREST SUPERETTE,STATEN ISLAND,10301,POINT (-74.100954474 40.630882783),350 FOREST AVE,forest superette,No,Yes,https://www.google.com/maps/search/?api=1&query=FOREST+SUPERETTE+350+FOREST+AVE+STATEN+ISLAND+,40.63088278,-74.10095447,Staten Island
KINGS,742103,AC,TI TI TOC FRESH PRODUCE INC,J & J FRESH MARKET,BROOKLYN,11229,POINT (-73.953006507 40.59934319),1815 AVENUE U,j j fresh market,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+J+FRESH+MARKET+1815+AVENUE+U+BROOKLYN+,40.59934319,-73.95300651,Sheepshead Bay
QUEENS,759056,AC,J & J SUPER MARKET CORP,J & J SUPER MARKET,ROSEDALE,11422,POINT (-73.745086609 40.656701434),147-26 BROOKVILLE BLVD,j j super market,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+J+SUPER+MARKET+147-26+BROOKVILLE+BLVD+ROSEDALE+,40.65670143,-73.74508661,Rosedale
BRONX,727808,A,FOREVER DEAL INC,FOREVER DEAL,BRONX,10456,POINT (-73.900448873 40.831435742),1293 BOSTON ROAD,forever deal,No,Yes,https://www.google.com/maps/search/?api=1&query=FOREVER+DEAL+1293+BOSTON+ROAD+BRONX+,40.83143574,-73.90044887,Morrisania
QUEENS,748932,AC,YANA FOODS INC,J & M CORONA DELI,ELMHURST,11373,POINT (-73.873017251 40.742366412),91-14 CORONA AVE,j m corona deli,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+M+CORONA+DELI+91-14+CORONA+AVE+ELMHURST+,40.74236641,-73.87301725,Elmhurst
QUEENS,749507,AC,J & M GROCERY CORP,J & M GROCERY,CORONA,11368,POINT (-73.86007006 40.746983206),45-01 104TH ST,j m grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+M+GROCERY+45-01+104TH+ST+CORONA+,40.74698321,-73.86007006,Corona
KINGS,740275,AC,J & N DELI GROCERY MARKET INC,J & N DELI GROCERY MARKET,BROOKLYN,11229,POINT (-73.95123013 40.599534717),2001 AVENUE U,j n deli grocery market,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+N+DELI+GROCERY+MARKET+2001+AVENUE+U+BROOKLYN+,40.59953472,-73.95123013,Sheepshead Bay
KINGS,752919,AC,LI FAMILY 86 INC,FORTUNE ON 86TH,BROOKLYN,11214,POINT (-74.005332298 40.60869555),1686 86TH ST,fortune on 86th,No,Yes,https://www.google.com/maps/search/?api=1&query=FORTUNE+ON+86TH+1686+86TH+ST+BROOKLYN+,40.60869555,-74.0053323,Bath Beach
BRONX,736442,AC,J & R SUPER DELI GROCERY CORP,J & R SUPER DELI GROCERY,BRONX,10456,POINT (-73.905841454 40.832910077),1292 WASHINGTON AVENUE,j r super deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+R+SUPER+DELI+GROCERY+1292+WASHINGTON+AVENUE+BRONX+,40.83291008,-73.90584145,Morrisania
QUEENS,639849,A,FORTUNE USA TRADE INC,FORTUNE USA TRADE,ASTORIA,11105,POINT (-73.916981422 40.77744694),24-05 23RD AVE,fortune usa trade,No,Yes,https://www.google.com/maps/search/?api=1&query=FORTUNE+USA+TRADE+24-05+23RD+AVE+ASTORIA+,40.77744694,-73.91698142,Ditmars Steinway (ASTORIA)
KINGS,728794,AC,FOSTER ISLAND CORPORATION,FOSTER ISLAND CORPORATION,BROOKLYN,11236,POINT (-73.905515649 40.648294846),9702 FOSTER AVE,foster island corporation,No,Yes,https://www.google.com/maps/search/?api=1&query=FOSTER+ISLAND+CORPORATION+9702+FOSTER+AVE+BROOKLYN+,40.64829485,-73.90551565,Canarsie
KINGS,725027,AC,J & W SUPERMARKET INC,J & W SUPERMARKET,BROOKLYN,11236,POINT (-73.917798323 40.651225243),9004 AVENUE A,j w supermarket,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+W+SUPERMARKET+9004+AVENUE+A+BROOKLYN+,40.65122524,-73.91779832,East Flatbush
QUEENS,715294,AC,J CH - DELI GROCERY INC,J CH - DELI GROCERY,EAST ELMHURST,11369,POINT (-73.872646267 40.76049584),96-04 31ST AVE,j ch deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J+CH+-+DELI+GROCERY+96-04+31ST+AVE+EAST+ELMHURST+,40.76049584,-73.87264627,East Elmhurst
QUEENS,729243,A,J CHINA MARKET INC,J CHINA MARKET,WOODSIDE,11377,POINT (-73.895709242 40.738039716),48-09 69TH ST,j china market,No,Yes,https://www.google.com/maps/search/?api=1&query=J+CHINA+MARKET+48-09+69TH+ST+WOODSIDE+,40.73803972,-73.89570924,Woodside
BRONX,730450,AC,SALAM DELI INC,SALAM DELI,BRONX,10462,POINT (-73.85816938 40.84742527),939 MORRIS PARK AVE,salam deli,No,Yes,https://www.google.com/maps/search/?api=1&query=SALAM+DELI+939+MORRIS+PARK+AVE+BRONX+,40.84742527,-73.85816938,Morris Park
BRONX,757313,AC,J DELI & GRILL PR CORP,J DELI & GRILL PR,BRONX,10455,POINT (-73.91626544 40.819749022),689 MELROSE AVE,j deli grill pr,No,Yes,https://www.google.com/maps/search/?api=1&query=J+DELI+&+GRILL+PR+689+MELROSE+AVE+BRONX+,40.81974902,-73.91626544,Melrose
KINGS,740047,AC,J M L DELI CORP,J M L DELI,BROOKLYN,11233,POINT (-73.913791689 40.674006502),297 T S BOYLAND ST.,j m l deli,No,Yes,https://www.google.com/maps/search/?api=1&query=J+M+L+DELI+297+T+S+BOYLAND+ST.+BROOKLYN+,40.6740065,-73.91379169,Brownsville
QUEENS,715764,AC,J S ATLANTIC DELI GROCERY INC,J S ATLANTIC DELI GROCERY,OZONE PARK,11416,POINT (-73.854037269 40.686493316),87-20 ATLANTIC AVE,j s atlantic deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J+S+ATLANTIC+DELI+GROCERY+87-20+ATLANTIC+AVE+OZONE+PARK+,40.68649332,-73.85403727,Ozone Park
NEW YORK,725622,AC,DANISH GOURMET INC,DANISH GOURMET,NEW YORK,10016,POINT (-73.973939304 40.74776419),721 2ND AVE,danish gourmet,No,Yes,https://www.google.com/maps/search/?api=1&query=DANISH+GOURMET+721+2ND+AVE+NEW+YORK+,40.74776419,-73.9739393,Murray Hill (MIDTOWN EAST (MIDTOWN))
KINGS,757996,AC,J VILLAGE MARKET INC,J VILLAGE MARKET,BROOKLYN,11214,POINT (-73.990045969 40.599882566),2357-2359 86TH STREET,j village market,No,Yes,https://www.google.com/maps/search/?api=1&query=J+VILLAGE+MARKET+2357-2359+86TH+STREET+BROOKLYN+,40.59988257,-73.99004597,Gravesend
QUEENS,749754,AC,J-CITY DELI CORP,J-CITY DELI,CORONA,11368,POINT (-73.861439076 40.753815589),107-02 37TH AVE,jcity deli,No,Yes,https://www.google.com/maps/search/?api=1&query=J-CITY+DELI+107-02+37TH+AVE+CORONA+,40.75381559,-73.86143908,Corona
BRONX,717459,AC,JEREMY'S GROCERY INC,J-MARKET,BRONX,10472,POINT (-73.874894462 40.831269152),1260 MORRISON AVE,jmarket,No,Yes,https://www.google.com/maps/search/?api=1&query=J-MARKET+1260+MORRISON+AVE+BRONX+,40.83126915,-73.87489446,Soundview
KINGS,720343,AC,SUPERETTE BK LLC,FOSTER SUNDRY,BROOKLYN,11237,POINT (-73.926175532 40.703406739),215 KNICKERBOCKER AVE,foster sundry,No,Yes,https://www.google.com/maps/search/?api=1&query=FOSTER+SUNDRY+215+KNICKERBOCKER+AVE+BROOKLYN+,40.70340674,-73.92617553,Bushwick
QUEENS,671632,AC,PERSAUD FOODS INC,FOUR ALL SEASONS VRTY,SOUTH RICHMOND HILL,11419,POINT (-73.820550308 40.687789074),123-19 LIBERTY AVE,four all seasons vrty,No,Yes,https://www.google.com/maps/search/?api=1&query=FOUR+ALL+SEASONS+VRTY+123-19+LIBERTY+AVE+SOUTH+RICHMOND+HILL+,40.68778907,-73.82055031,Richmond Hill 
KINGS,730713,AC,FOUR TECH SERVICE STATION INC,FOUR TECH SERVICE STATION,BROOKLYN,11220,POINT (-74.020555594 40.638264348),6401 4TH AVENUE,four tech service station,No,Yes,https://www.google.com/maps/search/?api=1&query=FOUR+TECH+SERVICE+STATION+6401+4TH+AVENUE+BROOKLYN+,40.63826435,-74.02055559,Sunset Park
KINGS,724534,AC,J'S DELI & GROCERY INC,J'S DELI & GROCERY,BROOKLYN,11214,POINT (-74.002836502 40.603847206),8712 19TH AVENUE 1ST FLOOR,js deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J'S+DELI+&+GROCERY+8712+19TH+AVENUE+1ST+FLOOR+BROOKLYN+,40.60384721,-74.0028365,Bath Beach
QUEENS,746928,A,ROBERT FOX INC,FOXS,FOREST HILLS,11375,POINT (-73.845460989 40.720521999),70-39 AUSTIN ST,foxs,No,Yes,https://www.google.com/maps/search/?api=1&query=FOXS+70-39+AUSTIN+ST+FOREST+HILLS+,40.720522,-73.84546099,Forest Hills
QUEENS,744050,A,FRANCLIN QUEZADA MERCADO,FQ MULTI SERVICE,RIDGEWOOD,11385,POINT (-73.908624413 40.701712421),1702 PALMETTO ST,fq multi service,No,Yes,https://www.google.com/maps/search/?api=1&query=FQ+MULTI+SERVICE+1702+PALMETTO+ST+RIDGEWOOD+,40.70171242,-73.90862441,Ridgewood
BRONX,753993,AC,J&B AFRICAN MARKET LLC,J&B AFRICAN MARKET,BRONX,10468,POINT (-73.89794612 40.867090766),2649 JEROME AVE,jb african market,No,Yes,https://www.google.com/maps/search/?api=1&query=J&B+AFRICAN+MARKET+2649+JEROME+AVE+BRONX+,40.86709077,-73.89794612,Fordham
QUEENS,670216,AC,J&B WEST INDIAN AMERICAN GROCERY INC,J&B WEST INDIAN AMERICAN GROCERY,SOUTH RICHMOND HILL,11419,POINT (-73.819967766 40.687737274),124-02 LIBERTY AVE,jb west indian american grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J&B+WEST+INDIAN+AMERICAN+GROCERY+124-02+LIBERTY+AVE+SOUTH+RICHMOND+HILL+,40.68773727,-73.81996777,Richmond Hill 
BRONX,601273,AC,J&C GROCERY OF NY INC,J&C GROCERY,BRONX,10458,POINT (-73.887982636 40.856927582),566 E 188TH ST,jc grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J&C+GROCERY+566+E+188TH+ST+BRONX+,40.85692758,-73.88798264,Belmont
KINGS,618308,AC,J&C MARKET INC,J&C MARKET,BROOKLYN,11209,POINT (-74.02646668 40.635125283),6928 THIRD AVE,jc market,No,Yes,https://www.google.com/maps/search/?api=1&query=J&C+MARKET+6928+THIRD+AVE+BROOKLYN+,40.63512528,-74.02646668,Bay Ridge
QUEENS,731733,A,FRANCIS LEWIS SERVICE STATION INC,FRANCIS LEWIS SERVICE STATION,BAYSIDE,11361,POINT (-73.780298314 40.753685586),200-01 47TH AVE,francis lewis service station,No,Yes,https://www.google.com/maps/search/?api=1&query=FRANCIS+LEWIS+SERVICE+STATION+200-01+47TH+AVE+BAYSIDE+,40.75368559,-73.78029831,Bayside
BRONX,718539,AC,FRANCO FRUIT&VEGETABLE INC,FRANCO FRUIT& VEGETABLE,BRONX,10453,POINT (-73.904862951 40.853040768),121 EAST BURNSIDE AVE,franco fruit vegetable,No,Yes,https://www.google.com/maps/search/?api=1&query=FRANCO+FRUIT&+VEGETABLE+121+EAST+BURNSIDE+AVE+BRONX+,40.85304077,-73.90486295,Fordham Heights
KINGS,736456,AC,J&D DELI GROCERY NY CORP,J&D DELI GROCERY,BROOKLYN,11212,POINT (-73.912995408 40.658897367),448 HERZL STREET,jd deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J&D+DELI+GROCERY+448+HERZL+STREET+BROOKLYN+,40.65889737,-73.91299541,Brownsville
NEW YORK,725719,AC,WHOLE FOODS MARKET GROUP INC,WHOLE FOODS MARKET,NEW YORK,10036,POINT (-73.984428002 40.754532634),1095 6TH AVE,whole foods market,Yes,Yes,https://www.google.com/maps/search/?api=1&query=WHOLE+FOODS+MARKET+1095+6TH+AVE+NEW+YORK+,40.75453263,-73.984428,Theater District (MIDTOWN)
KINGS,615198,AC,FERNANDEZ MARILYN,J&F MINI MARKET,BROOKLYN,11208,POINT (-73.884774881 40.679810383),2980 FULTON ST #,jf mini market,No,Yes,https://www.google.com/maps/search/?api=1&query=J&F+MINI+MARKET+2980+FULTON+ST+#+BROOKLYN+,40.67981038,-73.88477488,East New York
KINGS,614569,AC,GARCIA JOEL,J&G DELI GROCERY,BROOKLYN,11208,POINT (-73.875115157 40.673727594),913 BELMONT AVE,jg deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J&G+DELI+GROCERY+913+BELMONT+AVE+BROOKLYN+,40.67372759,-73.87511516,East New York
RICHMOND,706424,AC,FRANK AND SAL LLC,FRANK AND SAL,STATEN ISLAND,10308,POINT (-74.147190225 40.54064007),4060 HYLAN BLVD,frank and sal,No,Yes,https://www.google.com/maps/search/?api=1&query=FRANK+AND+SAL+4060+HYLAN+BLVD+STATEN+ISLAND+,40.54064007,-74.14719023,Staten Island
KINGS,746549,AC,J&I DELI GROCERY CORP,J&I DELI GROCERY,BROOKLYN,11207,POINT (-73.908768247 40.688901437),601 CENTRAL AVE.,ji deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J&I+DELI+GROCERY+601+CENTRAL+AVE.+BROOKLYN+,40.68890144,-73.90876825,Bushwick
QUEENS,731859,AC,J&J FRESH FARM MARKET INC,J&J FRESH MARKET,WOODHAVEN,11421,POINT (-73.859886748 40.69256458),84-31 JAMAICA AVE,jj fresh market,No,Yes,https://www.google.com/maps/search/?api=1&query=J&J+FRESH+MARKET+84-31+JAMAICA+AVE+WOODHAVEN+,40.69256458,-73.85988675,Woodhaven
KINGS,610350,AC,PARK JUNG KYU,J&J GROCERY,BROOKLYN,11230,POINT (-73.963024809 40.612407769),1840 CONEY ISLAND AVE,jj grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J&J+GROCERY+1840+CONEY+ISLAND+AVE+BROOKLYN+,40.61240777,-73.96302481,Midwood
KINGS,746480,AC,FREDDYS ON M INC,FREDDYS ON M,BROOKLYN,11230,POINT (-73.959826694 40.617773067),1502 ELM AVE,freddys on m,No,Yes,https://www.google.com/maps/search/?api=1&query=FREDDYS+ON+M+1502+ELM+AVE+BROOKLYN+,40.61777307,-73.95982669,Midwood
RICHMOND,708609,AC,J&J ISLAND GROCERY INC,J&J ISLAND GROCERY,STATEN ISLAND,10314,POINT (-74.162839406 40.608215099),1650 RICHMOND AVE,jj island grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J&J+ISLAND+GROCERY+1650+RICHMOND+AVE+STATEN+ISLAND+,40.6082151,-74.16283941,Staten Island
KINGS,671958,AC,FREDDYS ON U INC,FREDDYS ON U,BROOKLYN,11223,POINT (-73.963949501 40.597887128),702 AVENUE U,freddys on u,No,Yes,https://www.google.com/maps/search/?api=1&query=FREDDYS+ON+U+702+AVENUE+U+BROOKLYN+,40.59788713,-73.9639495,Sheepshead Bay
QUEENS,639900,AC,J&J SUPER STAR DELI INC,J&J SUPER STAR DELI,REGO PARK,11374,POINT (-73.869666166 40.725696148),62-49 WOODHAVEN BLVD,jj super star deli,No,Yes,https://www.google.com/maps/search/?api=1&query=J&J+SUPER+STAR+DELI+62-49+WOODHAVEN+BLVD+REGO+PARK+,40.72569615,-73.86966617,Rego Park
BRONX,753474,AC,J&L DELI GROCERY MINI MARKET CORP,J&L DELI GROCERY MINI MARKET,BRONX,10467,POINT (-73.866949256 40.871965052),3214 WHITE PLAINS ROAD,jl deli grocery mini market,No,Yes,https://www.google.com/maps/search/?api=1&query=J&L+DELI+GROCERY+MINI+MARKET+3214+WHITE+PLAINS+ROAD+BRONX+,40.87196505,-73.86694926,Williamsbridge
QUEENS,756492,AC,J&P GROCERY FOOD CENTER CORP,J&P GROCERY FOOD CENTER,FAR ROCKAWAY,11691,POINT (-73.75432858 40.600707806),2015 NEW HAVEN AVE,jp grocery food center,No,Yes,https://www.google.com/maps/search/?api=1&query=J&P+GROCERY+FOOD+CENTER+2015+NEW+HAVEN+AVE+FAR+ROCKAWAY+,40.60070781,-73.75432858,Far Rockaway
NEW YORK,725732,AC,DG 231 FOOD CORP,DANS,NEW YORK,10034,POINT (-73.920658396 40.866497159),572 WEST 207TH ST,dans,No,Yes,https://www.google.com/maps/search/?api=1&query=DANS+572+WEST+207TH+ST+NEW+YORK+,40.86649716,-73.9206584,Inwood
QUEENS,634177,AC,J&P GUYANA&W INDIAN FISH&GRCY INC,J&P W INDIAN GROCERY,RICHMOND HILL,11419,POINT (-73.828886027 40.685727503),113-17 LIBERTY AVE,jp w indian grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J&P+W+INDIAN+GROCERY+113-17+LIBERTY+AVE+RICHMOND+HILL+,40.6857275,-73.82888603,Richmond Hill 
NEW YORK,725759,A,TRADER JOES EAST INC,TRADER JOES #544,NEW YORK,10016,POINT (-73.978900469 40.744049037),200 E 32ND ST,trader joes,Yes,Yes,https://www.google.com/maps/search/?api=1&query=TRADER+JOES+#544+200+E+32ND+ST+NEW+YORK+,40.74404904,-73.97890047,Kips Bay (MIDTOWN EAST (MIDTOWN))
BRONX,744051,AC,J&R SUPER DELI GROCERY II CORP,J&R SUPER DELI GROCERY,BRONX,10467,POINT (-73.867246478 40.875193132),3399 WHITEPLAINS RD,jr super deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=J&R+SUPER+DELI+GROCERY+3399+WHITEPLAINS+RD+BRONX+,40.87519313,-73.86724648,Williamsbridge
